鉄道事業者名,鉄道駅の名称,路線名,単位,都道府県,市,町村,段差への対応,プラットホームの数,段差が解消されているプラットホームの数,エレベーターの設置基数,単位,移動等円滑化基準に適合しているエレベーターの設置基数,単位,エスカレーターの設置基数,単位,移動等円滑化基準に適合しているエスカレーターの設置基数,単位,その他の昇降機の設置基数,単位,傾斜路の設置箇所数,単位,移動等円滑化基準に適合している傾斜路の設置箇所数,単位,視覚障害者誘導用ブロックの設置の有無,案内設備の設置の有無,障害者対応型便所の設置の有無,障害者対応型改札口の設置の有無,障害者対応型券売機の設置の有無,車いす使用者の円滑な乗降が可能なプラットホームの数,転落防止のための設備の設置の有無,緯度,経度,場所情報コード
東海旅客鉄道,富士宮,身延線,線,静岡県,富士宮市,-,○,1,1,1,基,1,基,-,基,-,基,-,基,1,箇所,1,箇所,○,○,○,○,○,1,○,35.22118,138.61557,00001B000000000309AC7D2612687FC0
東海旅客鉄道,松田,御殿場線,線,神奈川県,足柄上郡,松田町,○,2,2,1,基,1,基,-,基,-,基,1,基,1,箇所,1,箇所,○,○,○,○,○,2,○,35.346,139.13914,00001B000000000309B544263738FFC0
東海旅客鉄道,御殿場,御殿場線,線,静岡県,御殿場市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,35.29995,138.93422,00001B000000000309B2072628CFFFC0
東海旅客鉄道,岩波,御殿場線,線,静岡県,裾野市,-,-,1,1,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,×,○,○,1,○,35.21496,138.9193,00001B000000000309AC0D2627C37FC0
東海旅客鉄道,裾野,御殿場線,線,静岡県,裾野市,-,○,1,1,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,×,○,○,1,○,35.17133,138.90926,00001B000000000309A8FBA6270EFFC0
東海旅客鉄道,美濃太田,高山本線・太多線,線,岐阜県,美濃加茂市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,×,○,○,2,○,35.445649,137.019417,00001B000000000309BC45A5A22DFFC0
東海旅客鉄道,高山,高山本線,線,岐阜県,高山市,-,○,2,2,2,基,2,基,2,基,2,基,-,基,-,箇所,-,箇所,○,-,○,○,○,2,○,36.14069,137.2514,00001B000000000309ED2425B27D7FC0
東海旅客鉄道,中津川,中央本線,線,岐阜県,中津川市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,35.50015,137.50281,00001B000000000309C01AA5C42AFFC0
東海旅客鉄道,恵那,中央本線,線,岐阜県,恵那市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,35.45509,137.40779,00001B000000000309BCEFA5BD7C7FC0
東海旅客鉄道,瑞浪,中央本線,線,岐阜県,瑞浪市,-,○,2,2,2,基,2,基,2,基,-,基,-,基,1,箇所,1,箇所,○,○,○,○,○,2,○,35.36912,137.25192,00001B000000000309B6E425B286FFC0
東海旅客鉄道,土岐市,中央本線,線,岐阜県,土岐市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,1,箇所,1,箇所,○,○,○,○,○,2,○,35.35976,137.18217,00001B000000000309B63BA5AD9F7FC0
東海旅客鉄道,多治見,中央本線・太多線,線,岐阜県,多治見市,-,○,3,3,3,基,3,基,6,基,6,基,-,基,-,箇所,-,箇所,○,○,○,○,○,3,○,35.335087,137.120784,00001B000000000309B47FA5A94E7FC0
東海旅客鉄道,高蔵寺,中央本線・愛知環状鉄道,線,愛知県,春日井市,-,○,3,3,3,基,3,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,3,○,35.26431,137.043386,00001B000000000309AF85A5A3DCFFC0
東海旅客鉄道,高蔵寺,中央本線,線,愛知県,春日井市,-,○,3,3,3,基,3,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,3,○,35.2644,137.04325,00001B000000000309AF8725A3DAFFC0
東海旅客鉄道,神領,中央本線,線,愛知県,春日井市,-,○,2,2,2,基,2,基,2,基,2,基,-,基,0,箇所,-,箇所,○,○,○,○,○,2,○,35.25659,137.01047,00001B000000000309AEFAA5A18C7FC0
東海旅客鉄道,春日井,中央本線,線,愛知県,春日井市,-,○,2,2,2,基,2,基,4,基,4,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,35.24301,136.98508,00001B000000000309AE06259FC37FC0
東海旅客鉄道,勝川,中央本線,線,愛知県,春日井市,-,○,2,2,3,基,3,基,6,基,6,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,35.2299,136.95646,00001B000000000309AD1A259DC07FC0
東海旅客鉄道,新守山,中央本線,線,愛知県,名古屋市,守山区,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,35.20626,136.95037,00001B000000000309AB70A59D52FFC0
東海旅客鉄道,大曽根,中央本線,線,愛知県,名古屋市,東区,○,1,1,1,基,1,基,1,基,-,基,1,基,-,箇所,-,箇所,○,○,○,○,○,1,○,35.18947,136.93718,00001B000000000309AA42259C657FC0
東海旅客鉄道,千種,中央本線,線,愛知県,名古屋市,千種区,○,1,1,1,基,1,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,1,○,35.17092,136.9311,00001B000000000309A8F4A59BF7FFC0
東海旅客鉄道,鶴舞,中央本線,線,愛知県,名古屋市,中区,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,35.157,136.91817,00001B000000000309A7FA259B0F7FC0
東海旅客鉄道,金山,中央本線・東海道本線,線,愛知県,名古屋市,中区,○,2,2,2,基,2,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,35.142926,136.901204,00001B000000000309A6FCA599DDFFC0
東海旅客鉄道,八田,関西線,線,愛知県,名古屋市,中川区,○,2,2,2,基,2,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,35.14882,136.85231,00001B000000000309A766A5966DFFC0
東海旅客鉄道,春田,関西線,線,愛知県,名古屋市,中川区,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,35.14315,136.81339,00001B000000000309A700A593B17FC0
東海旅客鉄道,蟹江,関西線,線,愛知県,海部郡,蟹江町,-,2,2,-,基,-,基,-,基,-,基,-,基,2,箇所,2,箇所,○,-,×,○,○,2,○,35.14198,136.79348,00001B000000000309A6EBA5924AFFC0
東海旅客鉄道,弥富,関西・尾西,線,愛知県,弥富市,-,-,2,2,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,×,○,○,2,○,35.11406,136.72584,00001B000000000309A4F5258D897FC0
東海旅客鉄道,桑名,関西線,線,三重県,桑名市,-,○,2,2,3,基,3,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,35.03374,136.658,00001B0000000003099F4F2588C47FC0
東海旅客鉄道,四日市,関西線,線,三重県,四日市市,-,○,1,1,2,基,2,基,-,基,-,基,1,基,1,箇所,1,箇所,○,○,○,○,○,1,○,34.94155,136.6097,00001B00000000030998D3A5855EFFC0
東海旅客鉄道,亀山,関西線・紀勢線,線,三重県,亀山市,-,○,3,3,3,基,3,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,3,○,34.85009,136.45052,00001B0000000003099265A57A2D7FC0
東海旅客鉄道,緒川,武豊線,線,愛知県,知多郡,東浦町,-,2,2,-,基,-,基,-,基,-,基,1,基,-,箇所,-,箇所,○,-,×,○,○,-,○,34.981714,136.971722,00001B0000000003099BA6A59ED2FFC0
東海旅客鉄道,東浦,武豊線,線,愛知県,知多郡,東浦町,○,2,2,2,基,2,基,-,基,-,基,-,基,1,箇所,-,箇所,○,○,○,○,○,2,○,34.9496,136.9707,00001B0000000003099964A59EC0FFC0
東海旅客鉄道,亀崎,武豊線,線,愛知県,半田市,-,○,1,1,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,1,○,34.91901,136.96111,00001B000000000309973E259E13FFC0
東海旅客鉄道,半田,武豊線,線,愛知県,半田市,-,-,1,1,-,基,-,基,-,基,-,基,1,基,-,箇所,-,箇所,○,-,×,○,○,-,○,34.89411,136.93043,00001B000000000309957DA59BEBFFC0
東海旅客鉄道,豊川,飯田線,線,愛知県,豊川市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,×,○,○,2,○,34.82257,137.39723,00001B000000000309907625BCBE7FC0
東海旅客鉄道,津,紀勢線,線,三重県,津市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,1,箇所,1,箇所,○,○,○,○,○,2,○,34.7344,136.51073,00001B0000000003098A43257E697FC0
東海旅客鉄道,松阪,紀勢線・名松線,線,三重県,松阪市,-,○,3,3,3,基,3,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,3,○,34.57686,136.5358,00001B0000000003097F2F25802C7FC0
東海旅客鉄道,東京（新幹線）,東海道新幹線,線,東京都,千代田区,-,○,3,3,3,基,3,基,20,基,-,基,-,基,3,箇所,3,箇所,○,○,○,○,○,3,○,35.6811,139.76811,00001B000000000309CCD3A66371FFC0
東海旅客鉄道,品川（新幹線）,東海道新幹線,線,東京都,港区,-,○,2,2,2,基,2,基,8,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,35.62966,139.74007,00001B000000000309C935A661797FC0
東海旅客鉄道,新横浜（新幹線）,東海道新幹線,線,神奈川県,横浜市,港北区,○,2,2,2,基,2,基,8,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,35.50733,139.61764,00001B000000000309C09BA658DDFFC0
東海旅客鉄道,小田原（新幹線）,東海道新幹線,線,神奈川県,小田原市,-,○,2,2,2,基,2,基,8,基,4,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,35.25621,139.15477,00001B000000000309AEF3A63851FFC0
東海旅客鉄道,熱海（新幹線）,東海道新幹線,線,静岡県,熱海市,-,○,2,2,3,基,3,基,6,基,2,基,-,基,1,箇所,1,箇所,○,○,○,○,○,2,○,35.1042,139.07796,00001B000000000309A443A632EB7FC0
東海旅客鉄道,新富士(新幹線）,東海道新幹線,線,静岡県,富士市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,35.14213,138.66341,00001B000000000309A6EE2615C57FC0
東海旅客鉄道,岐阜羽島（新幹線）,東海道新幹線,線,岐阜県,羽島市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,2,箇所,2,箇所,○,○,○,○,○,2,○,35.31574,136.68576,00001B000000000309B323258AB7FFC0
東海旅客鉄道,米原（新幹線）,東海道新幹線,線,滋賀県,米原市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,1,箇所,1,箇所,○,○,○,○,○,2,○,35.31497,136.28954,00001B000000000309B315256EDBFFC0
東海旅客鉄道,京都（新幹線）,東海道新幹線,線,京都府,京都市,下京区,○,2,2,2,基,2,基,13,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,34.98462,135.75905,00001B0000000003099BDB25498EFFC0
東海旅客鉄道,新大阪駅（新幹線）,東海道新幹線,線,大阪府,大阪市,淀川区,○,5,5,5,基,5,基,21,基,4,基,-,基,-,箇所,-,箇所,○,○,○,○,○,5,○,34.73368,135.50004,00001B0000000003098A36253758FFC0
西日本旅客鉄道,長浜,北陸,線,滋賀県,長浜市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,3,箇所,-,箇所,○,○,○,○,○,2,○,35.37861,136.26499,00001B000000000309B78EA56D21FFC0
西日本旅客鉄道,野々市,北陸,線,石川県,石川郡,野々市町,-,2,2,-,基,-,基,-,基,-,基,-,基,2,箇所,2,箇所,○,-,-,○,×,-,○,36.54213,136.59894,00001B00000000030A095E25849CFFC0
西日本旅客鉄道,敦賀,北陸,線,福井県,敦賀市,-,○,3,3,4,基,4,基,5,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,3,○,35.64481,136.07646,00001B000000000309CA46A55FE07FC0
西日本旅客鉄道,武生,北陸,線,福井県,越前市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,35.90331,136.17098,00001B000000000309DC73A56685FFC0
西日本旅客鉄道,鯖江,北陸,線,福井県,鯖江市,-,○,2,2,2,基,2,基,-,基,-,基,1,基,1,箇所,1,箇所,-,-,○,○,○,2,○,35.94348,136.18892,00001B000000000309DF46A567C8FFC0
西日本旅客鉄道,福井,北陸,線,福井県,福井市,-,○,2,2,2,基,2,基,3,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,36.06149,136.22293,00001B000000000309E792A56A2CFFC0
西日本旅客鉄道,芦原温泉,北陸,線,福井県,あわら市,-,○,2,2,3,基,3,基,-,基,-,基,1,基,-,箇所,-,箇所,○,○,○,○,○,2,○,36.21541,136.2352,00001B000000000309F265256B09FFC0
西日本旅客鉄道,加賀温泉,北陸,線,石川県,加賀市,作見町,○,2,2,2,基,2,基,-,基,-,基,-,基,1,箇所,1,箇所,○,○,○,○,○,2,○,36.32057,136.35037,00001B000000000309F9CA257322FFC0
西日本旅客鉄道,小松,北陸,線,石川県,小松市,土居原町,○,2,2,2,基,2,基,3,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,36.40269,136.45294,00001B000000000309FF90257A58FFC0
西日本旅客鉄道,加賀笠間,北陸,線,石川県,白山市,-,-,2,2,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,×,○,○,-,○,36.50292,136.52738,00001B00000000030A069CA57F94FFC0
西日本旅客鉄道,松任,北陸,線,石川県,白山市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,-,○,○,2,○,36.52669,136.56616,00001B00000000030A084825824EFFC0
西日本旅客鉄道,西金沢,北陸,線,石川県,金沢市,-,○,1,1,1,基,1,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,-,○,○,1,○,36.55313,136.62118,00001B00000000030A0A2425862D7FC0
西日本旅客鉄道,金沢,北陸,線,石川県,金沢市,-,○,3,3,7,基,7,基,4,基,4,基,-,基,3,箇所,3,箇所,○,○,○,○,○,3,○,36.57831,136.64778,00001B00000000030A0BE9A5880C7FC0
西日本旅客鉄道,津幡,七尾,線,石川県,河北郡,津幡町,○,2,2,3,基,3,基,-,基,-,基,-,基,1,箇所,-,箇所,○,-,○,○,○,2,○,36.65788,136.73074,00001B00000000030A1181A58DE17FC0
西日本旅客鉄道,高岡,城端,線,富山県,高岡市,-,○,4,4,4,基,4,基,4,基,4,基,-,基,-,箇所,-,箇所,○,○,○,○,○,4,○,36.7412,137.01472,00001B00000000030A175DA5A1D8FFC0
西日本旅客鉄道,彦根,東海道,線,滋賀県,彦根市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,35.27249,136.2634,00001B000000000309B018A56D057FC0
西日本旅客鉄道,河瀬,東海道,線,滋賀県,彦根市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,-,○,○,2,○,35.22539,136.22531,00001B000000000309ACC9256A57FFC0
西日本旅客鉄道,稲枝,東海道,線,滋賀県,彦根市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,-,○,○,2,○,35.20333,136.19446,00001B000000000309AB3BA5682C7FC0
西日本旅客鉄道,能登川,東海道,線,滋賀県,東近江市,-,○,2,2,2,基,2,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,-,○,○,2,○,35.17996,136.16601,00001B000000000309A99725662C7FC0
西日本旅客鉄道,安土,東海道,線,滋賀県,蒲生郡,-,-,2,2,-,基,-,基,-,基,-,基,-,基,1,箇所,-,箇所,-,-,×,○,○,2,○,35.14244,136.13357,00001B000000000309A6F3A563E47FC0
西日本旅客鉄道,近江八幡,東海道,線,滋賀県,近江八幡市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,1,箇所,-,箇所,○,○,○,○,○,2,○,35.12254,136.10255,00001B000000000309A58DA561B5FFC0
西日本旅客鉄道,篠原,東海道,線,滋賀県,近江八幡市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,1,箇所,1,箇所,○,○,○,○,○,2,-,35.09928,136.07176,00001B000000000309A3EB255F8BFFC0
西日本旅客鉄道,野洲,東海道,線,滋賀県,野洲市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,1,箇所,-,箇所,○,○,○,○,○,2,○,35.06844,136.02239,00001B000000000309A1BFA55C137FC0
西日本旅客鉄道,守山,東海道,線,滋賀県,守山市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,2,箇所,-,箇所,○,○,○,○,○,2,○,35.05069,135.99616,00001B000000000309A080255A3AFFC0
西日本旅客鉄道,草津,東海道,線,滋賀県,草津市,-,○,3,3,3,基,3,基,6,基,-,基,-,基,1,箇所,1,箇所,○,○,○,○,○,3,○,35.02296,135.96275,00001B0000000003099E8D2557E1FFC0
西日本旅客鉄道,瀬田,東海道,線,滋賀県,大津市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,34.98729,135.92584,00001B0000000003099C0B2555497FC0
西日本旅客鉄道,石山,東海道,線,滋賀県,大津市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,34.98007,135.89879,00001B0000000003099B892553627FC0
西日本旅客鉄道,膳所,東海道,線,滋賀県,大津市,-,○,2,2,3,基,3,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,×,○,×,2,○,34.99935,135.88063,00001B0000000003099CE425521B7FC0
西日本旅客鉄道,大津,東海道,線,滋賀県,大津市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,1,箇所,1,箇所,○,○,○,○,○,2,○,35.00301,135.86506,00001B0000000003099D262551037FC0
西日本旅客鉄道,山科,東海道,線,京都府,京都市,山科区,○,2,2,3,基,3,基,4,基,-,基,-,基,1,箇所,1,箇所,○,○,○,○,○,2,○,34.9926,135.81658,00001B0000000003099C6AA54D9A7FC0
西日本旅客鉄道,京都,東海道,線,京都府,京都市,下京区,○,9,9,7,基,7,基,23,基,-,基,-,基,1,箇所,1,箇所,○,○,○,○,○,9,○,34.98573,135.75852,00001B0000000003099BEF2549857FC0
西日本旅客鉄道,西大路,東海道,線,京都府,京都市,南区唐橋平垣町,-,2,2,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,×,○,○,2,○,34.98106,135.73163,00001B0000000003099B9B2547A17FC0
西日本旅客鉄道,向日町,東海道,線,京都府,向日市,寺戸町久々相,○,2,2,3,基,3,基,-,基,-,基,1,基,-,箇所,-,箇所,○,○,○,○,×,2,○,34.95486,135.70977,00001B00000000030999C3254617FFC0
西日本旅客鉄道,長岡京,東海道,線,京都府,長岡京市神足,-,○,2,2,2,基,2,基,-,基,-,基,-,基,2,箇所,2,箇所,○,○,○,○,○,2,○,34.9235,135.7009,00001B000000000309978F2545787FC0
西日本旅客鉄道,山崎,東海道,線,京都府,乙訓郡,大山崎町西谷,-,2,2,-,基,-,基,-,基,-,基,1,基,-,箇所,-,箇所,○,-,×,○,○,2,○,34.89224,135.67925,00001B000000000309955C2543F2FFC0
西日本旅客鉄道,高槻,東海道,線,大阪府,高槻市,-,○,4,4,2,基,2,基,4,基,-,基,-,基,1,箇所,1,箇所,○,○,○,○,○,4,○,34.85124,135.61711,00001B000000000309927A253F93FFC0
西日本旅客鉄道,摂津富田,東海道,線,大阪府,高槻市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,2,箇所,-,箇所,○,○,○,○,×,2,○,34.83768,135.59333,00001B0000000003099186253DE7FFC0
西日本旅客鉄道,茨木,東海道,線,大阪府,茨木市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,2,箇所,-,箇所,○,○,○,○,×,2,○,34.81512,135.56208,00001B0000000003098FF0253BB57FC0
西日本旅客鉄道,千里丘,東海道,線,大阪府,摂津市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,2,箇所,2,箇所,○,○,○,○,○,2,○,34.79149,135.55145,00001B0000000003098E46A53AF67FC0
西日本旅客鉄道,岸辺,東海道,線,大阪府,吹田市,-,○,2,2,2,基,2,基,4,基,4,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,34.77694,135.54133,00001B0000000003098D40A53A3FFFC0
西日本旅客鉄道,吹田,東海道,線,大阪府,吹田市,-,○,2,2,2,基,2,基,6,基,-,基,-,基,2,箇所,-,箇所,○,○,○,○,○,2,○,34.76322,135.52377,00001B0000000003098C49A53903FFC0
西日本旅客鉄道,東淀川,東海道,線,大阪府,大阪市,淀川区,○,2,2,3,基,3,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,2,○,34.73921,135.504,00001B0000000003098A99A537A07FC0
西日本旅客鉄道,大阪,東海道,線,大阪府,大阪市,北区,○,6,6,14,基,6,基,45,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,6,○,34.70233,135.49509,00001B0000000003098801A536FFFFC0
西日本旅客鉄道,塚本,東海道,線,大阪府,大阪市,淀川区,○,2,2,2,基,2,基,-,基,-,基,-,基,1,箇所,1,箇所,○,○,○,○,○,2,○,34.71274,135.46889,00001B00000000030988BD2535287FC0
西日本旅客鉄道,尼崎,東海道,線,兵庫県,尼崎市,-,○,4,4,6,基,4,基,12,基,8,基,-,基,-,箇所,-,箇所,○,○,○,○,○,4,○,34.73186,135.43178,00001B0000000003098A1525328C7FC0
西日本旅客鉄道,立花,東海道,線,兵庫県,尼崎市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,2,箇所,2,箇所,○,○,○,○,×,2,○,34.73788,135.3996,00001B0000000003098A81A53048FFC0
西日本旅客鉄道,甲子園口,東海道,線,兵庫県,西宮市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,34.73906,135.37439,00001B0000000003098A97252E837FC0
西日本旅客鉄道,西宮,東海道,線,兵庫県,西宮市,-,○,2,2,2,基,2,基,2,基,-,基,-,基,2,箇所,2,箇所,○,○,○,○,○,2,○,34.73901,135.34878,00001B0000000003098A96252CB67FC0
西日本旅客鉄道,芦屋,東海道,線,兵庫県,芦屋市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,34.73427,135.30741,00001B0000000003098A40A529CD7FC0
西日本旅客鉄道,摂津本山,東海道,線,兵庫県,神戸市,-,○,2,2,2,基,2,基,4,基,-,基,1,基,-,箇所,-,箇所,○,○,○,○,○,2,○,34.7268,135.27757,00001B00000000030989BA2527B47FC0
西日本旅客鉄道,住吉,東海道,線,兵庫県,神戸市,-,○,2,2,2,基,2,基,2,基,-,基,-,基,1,箇所,1,箇所,○,○,○,○,○,2,○,34.71974,135.26259,00001B000000000309893B2526A6FFC0
西日本旅客鉄道,六甲道,東海道,線,兵庫県,神戸市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,1,箇所,1,箇所,○,○,○,○,×,2,○,34.7148,135.23841,00001B00000000030988E22524F37FC0
西日本旅客鉄道,摩耶,東海道,線,兵庫県,神戸市,-,○,1,1,1,基,1,基,1,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,1,○,34.708652,135.22508,00001B0000000003098873A524037FC0
西日本旅客鉄道,灘,東海道,線,兵庫県,神戸市,-,○,2,2,2,基,2,基,4,基,4,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,34.70587,135.21655,00001B0000000003098841A52369FFC0
西日本旅客鉄道,三ノ宮,東海道,線,兵庫県,神戸市,-,○,2,2,2,基,2,基,14,基,-,基,-,基,3,箇所,1,箇所,○,○,○,○,○,2,○,34.69479,135.19504,00001B000000000309877A2521E6FFC0
西日本旅客鉄道,元町,東海道,線,兵庫県,神戸市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,1,箇所,1,箇所,○,○,○,○,×,2,○,34.68955,135.18735,00001B000000000309871BA5215C7FC0
西日本旅客鉄道,神戸,東海道,線,兵庫県,神戸市,-,-,3,3,2,基,2,基,6,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,3,○,34.67922,135.17822,00001B0000000003098661A520B7FFC0
西日本旅客鉄道,南彦根,東海道,線,滋賀県,彦根市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,1,箇所,-,箇所,○,○,○,○,○,2,○,35.24608,136.24802,00001B000000000309AE3D256BF07FC0
